group,size_group,gs_cat,gs_subcat,size_cat.subcat,group_in_cat.subcat,pathway,pathway_GOID,size_pathway,group_in_pathway,k/K,pval,FDR,qvalue,genes
int,1553,C5,GO:BP,15653,1379,GOBP_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,GO:1902306,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Nedd4"", ""Stk39"")"
int,1553,C5,GO:BP,15653,1379,GOBP_NON_LYTIC_VIRAL_RELEASE,GO:0046753,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Chmp4c"", ""Chmp2b"")"
int,1553,C5,GO:BP,15653,1379,GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS,GO:0034404,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Tk2"", ""Amd1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_OPSONIZATION,GO:0008228,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Myo18a"", ""Colec11"")"
int,1553,C5,GO:BP,15653,1379,GOBP_PENTOSE_METABOLIC_PROCESS,GO:0019321,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Pgd"", ""Nudt5"")"
int,1553,C5,GO:BP,15653,1379,GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX,GO:0002501,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""H2-Ob"", ""B2m"")"
int,1553,C5,GO:BP,15653,1379,GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS,GO:0044794,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Igf2r"", ""Hspa8"")"
int,1553,C5,GO:BP,15653,1379,GOBP_POSITIVE_REGULATION_OF_ATP_BIOSYNTHETIC_PROCESS,GO:2001171,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Eno1"", ""Myc"")"
int,1553,C5,GO:BP,15653,1379,GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION,GO:1903599,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Hif1a"", ""Slc25a5"")"
int,1553,C5,GO:BP,15653,1379,GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION,GO:0032736,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Gata3"", ""Irf4"")"
int,1553,C5,GO:BP,15653,1379,GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS,GO:0010867,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Ldlr"", ""Scarb1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_PROGRAMMED_CELL_DEATH_INVOLVED_IN_CELL_DEVELOPMENT,GO:0010623,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Bcl2"", ""Kit"")"
int,1553,C5,GO:BP,15653,1379,GOBP_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_INNER_MEMBRANE,GO:0045039,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Romo1"", ""Timm22"")"
int,1553,C5,GO:BP,15653,1379,GOBP_RAP_PROTEIN_SIGNAL_TRANSDUCTION,GO:0032486,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Rapgef1"", ""Kif14"")"
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY,GO:1900262,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Chtf18"", ""Rfc5"")"
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_RELAXATION_OF_MUSCLE,GO:1901077,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Pde4b"", ""Grk2"")"
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_RNA_POLYMERASE_II_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING,GO:1903025,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Nsd1"", ""Lif"")"
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA,GO:0061418,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Notch1"", ""Hif1a"")"
int,1553,C5,GO:BP,15653,1379,GOBP_RESPONSE_TO_STIMULUS_INVOLVED_IN_REGULATION_OF_MUSCLE_ADAPTATION,GO:0014874,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Fbxo32"", ""Dag1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_SERINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS,GO:0009071,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Shmt2"", ""Shmt1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_SMAD_PROTEIN_COMPLEX_ASSEMBLY,GO:0007183,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Smad1"", ""Fkbp1a"")"
int,1553,C5,GO:BP,15653,1379,GOBP_SPLICEOSOMAL_TRI_SNRNP_COMPLEX_ASSEMBLY,GO:0000244,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Prpf31"", ""Prpf3"")"
int,1553,C5,GO:BP,15653,1379,GOBP_TELENCEPHALON_REGIONALIZATION,GO:0021978,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Eomes"", ""Tra2b"")"
int,1553,C5,GO:BP,15653,1379,GOBP_TRNA_5_LEADER_REMOVAL,GO:0001682,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Pop1"", ""Pop4"")"
int,1553,C5,GO:BP,15653,1379,GOBP_UREA_METABOLIC_PROCESS,GO:0019627,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Ass1"", ""Slc25a15"")"
int,1553,C5,GO:BP,15653,1379,GOBP_UV_PROTECTION,GO:0009650,13,2,0.15384615384615385,0.31978961934716177,0.8384682318238886,0.7694747458098506,"c(""Ercc5"", ""Fen1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_RESPONSE_TO_VITAMIN,GO:0033273,84,9,0.10714285714285714,0.3201578827905905,0.8389443295982003,0.7699116678063733,"c(""Trim25"", ""Fes"", ""Pim1"", ""Igf1r"", ""Sod2"", ""Med1"", ""Srsf2"", ""Dnmt3a"", ""Brip1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_GOLGI_ORGANIZATION,GO:0007030,137,14,0.10218978102189781,0.3205825650744323,0.8395676267159082,0.7704836768259267,"c(""Tjap1"", ""Myo18a"", ""Stx16"", ""Stx5a"", ""Rab30"", ""Gcc2"", ""Nploc4"", ""Gorasp2"", ""Fbxw8"", ""Prmt5"", ""Ubxn2a"", ""Tmed3"", ""Clasp1"", ""Stx18"")"
int,1553,C5,GO:BP,15653,1379,GOBP_GLANDULAR_EPITHELIAL_CELL_DIFFERENTIATION,GO:0002067,53,6,0.11320754716981132,0.3232444215999271,0.845553219249169,0.7759767439669839,"c(""Notch1"", ""Hoxa5"", ""Sidt2"", ""Cdk6"", ""Fasn"", ""Akt1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_MACROPHAGE_MIGRATION,GO:1905517,53,6,0.11320754716981132,0.3232444215999271,0.845553219249169,0.7759767439669839,"c(""Trpv4"", ""Mdk"", ""Ptk2b"", ""P2rx4"", ""Ccl3"", ""Cd200"")"
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,GO:0010717,95,10,0.10526315789473684,0.32590476932703766,0.8504858987710702,0.7805035372040038,"c(""Notch1"", ""Mdk"", ""Lef1"", ""Sdcbp"", ""Gata3"", ""Tcf7l2"", ""Dag1"", ""Usf3"", ""Ezh2"", ""Clasp1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION,GO:0006352,127,13,0.10236220472440945,0.32733024812306993,0.8504858987710702,0.7805035372040038,"c(""Srf"", ""Rsf1"", ""Atf7ip"", ""Zfp451"", ""Med1"", ""Hmgb1"", ""E2f3"", ""Myc"", ""Gtf2e2"", ""Taf11"", ""Gtf3c5"", ""Smarca4"", ""Bdp1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_CELLULAR_RESPONSE_TO_NUTRIENT,GO:0031670,43,5,0.11627906976744186,0.3276964699048465,0.8504858987710702,0.7805035372040038,"c(""Srf"", ""Fes"", ""Pim1"", ""Med1"", ""Brip1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_LACTATION,GO:0007595,43,5,0.11627906976744186,0.3276964699048465,0.8504858987710702,0.7805035372040038,"c(""Socs2"", ""Med1"", ""Hif1a"", ""Hk2"", ""Umps"")"
int,1553,C5,GO:BP,15653,1379,GOBP_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,GO:1904894,43,5,0.11627906976744186,0.3276964699048465,0.8504858987710702,0.7805035372040038,"c(""Notch1"", ""Ptk2b"", ""Il6ra"", ""Il10rb"", ""Kit"")"
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY,GO:0050856,43,5,0.11627906976744186,0.3276964699048465,0.8504858987710702,0.7805035372040038,"c(""Thy1"", ""Dgkz"", ""Trat1"", ""Cblb"", ""Ptprj"")"
int,1553,C5,GO:BP,15653,1379,GOBP_CELL_SUBSTRATE_ADHESION,GO:0031589,355,34,0.09577464788732394,0.32933385392151615,0.8504858987710702,0.7805035372040038,"c(""Itgal"", ""Thy1"", ""Bcl2"", ""Srf"", ""Notch1"", ""Mdk"", ""Spock2"", ""Ptk2b"", ""Disc1"", ""Slk"", ""Washc2"", ""Cd3e"", ""Cd96"", ""Prex1"", ""Rac2"", ""Zyx"", ""Lpxn"", ""Dag1"", ""Actg1"", ""Cdk6"", ""Peak1"", ""Itgb1"", ""Coro1c"", ""Rcc2"", ""Ptprj"", ""P4hb"", ""C1qbp"", ""Kif14"", ""Actn4"", ""Lamc1"", ""Serpine1"", ""Clasp1"", ""Ppm1f"", ""Adam9"")"
int,1553,C5,GO:BP,15653,1379,GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION,GO:0048659,138,14,0.10144927536231885,0.33041444001799425,0.8504858987710702,0.7805035372040038,"c(""Myd88"", ""Il6ra"", ""Ldlrap1"", ""Gnai2"", ""S1pr1"", ""Tcf7l2"", ""Igf1r"", ""Sod2"", ""Ifng"", ""Hbegf"", ""Nr4a3"", ""Myc"", ""Xrcc6"", ""Akt1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_CELLULAR_RESPONSE_TO_DSRNA,GO:0071359,23,3,0.13043478260869565,0.33056331609148426,0.8504858987710702,0.7805035372040038,"c(""Sting1"", ""Riok3"", ""Pde12"")"
int,1553,C5,GO:BP,15653,1379,GOBP_CELLULAR_RESPONSE_TO_VITAMIN_D,GO:0071305,23,3,0.13043478260869565,0.33056331609148426,0.8504858987710702,0.7805035372040038,"c(""Fes"", ""Pim1"", ""Med1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY,GO:0051131,23,3,0.13043478260869565,0.33056331609148426,0.8504858987710702,0.7805035372040038,"c(""Hspd1"", ""Hsp90aa1"", ""Lonp1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_GLUCOSAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,GO:1901071,23,3,0.13043478260869565,0.33056331609148426,0.8504858987710702,0.7805035372040038,"c(""Ovgp1"", ""Oga"", ""Gnpda2"")"
int,1553,C5,GO:BP,15653,1379,GOBP_MITOCHONDRIAL_GENOME_MAINTENANCE,GO:0000002,23,3,0.13043478260869565,0.33056331609148426,0.8504858987710702,0.7805035372040038,"c(""Pif1"", ""Lonp1"", ""Lig3"")"
int,1553,C5,GO:BP,15653,1379,GOBP_MRNA_CIS_SPLICING_VIA_SPLICEOSOME,GO:0045292,23,3,0.13043478260869565,0.33056331609148426,0.8504858987710702,0.7805035372040038,"c(""Cactin"", ""Srsf1"", ""Rbm17"")"
int,1553,C5,GO:BP,15653,1379,GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,GO:0002755,23,3,0.13043478260869565,0.33056331609148426,0.8504858987710702,0.7805035372040038,"c(""Myd88"", ""Tnip1"", ""Hspd1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_NEGATIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT,GO:0032891,23,3,0.13043478260869565,0.33056331609148426,0.8504858987710702,0.7805035372040038,"c(""Slc43a2"", ""Akt2"", ""Akt1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE,GO:0097150,23,3,0.13043478260869565,0.33056331609148426,0.8504858987710702,0.7805035372040038,"c(""Notch1"", ""Foxo1"", ""Mcph1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_PLASMA_MEMBRANE_REPAIR,GO:0001778,23,3,0.13043478260869565,0.33056331609148426,0.8504858987710702,0.7805035372040038,"c(""Chmp4c"", ""Chmp2b"", ""Smpd1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_PROTEIN_INSERTION_INTO_ER_MEMBRANE,GO:0045048,23,3,0.13043478260869565,0.33056331609148426,0.8504858987710702,0.7805035372040038,"c(""Sec61a1"", ""Get4"", ""Emc6"")"
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_CENTRIOLE_REPLICATION,GO:0046599,23,3,0.13043478260869565,0.33056331609148426,0.8504858987710702,0.7805035372040038,"c(""Kat2b"", ""Nup62"", ""Trim37"")"
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_CHROMATIN_BINDING,GO:0035561,23,3,0.13043478260869565,0.33056331609148426,0.8504858987710702,0.7805035372040038,"c(""Fbh1"", ""Ppp3ca"", ""Tdg"")"
int,1553,C5,GO:BP,15653,1379,GOBP_RESPONSE_TO_PLATELET_DERIVED_GROWTH_FACTOR,GO:0036119,23,3,0.13043478260869565,0.33056331609148426,0.8504858987710702,0.7805035372040038,"c(""Mtss2"", ""Myc"", ""Mars1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS,GO:0001569,33,4,0.12121212121212122,0.330807599254969,0.8504858987710702,0.7805035372040038,"c(""Srf"", ""Mdk"", ""Lef1"", ""Rbm15"")"
int,1553,C5,GO:BP,15653,1379,GOBP_DENDRITIC_CELL_MIGRATION,GO:0036336,33,4,0.12121212121212122,0.330807599254969,0.8504858987710702,0.7805035372040038,"c(""Gpr183"", ""Trpm4"", ""Hmgb1"", ""C1qbp"")"
int,1553,C5,GO:BP,15653,1379,GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY,GO:0002431,33,4,0.12121212121212122,0.330807599254969,0.8504858987710702,0.7805035372040038,"c(""Ptprj"", ""Nr4a3"", ""Vav3"", ""Plscr1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS,GO:0009225,33,4,0.12121212121212122,0.330807599254969,0.8504858987710702,0.7805035372040038,"c(""Galt"", ""Uggt1"", ""Nans"", ""Gnpnat1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_PHOTOPERIODISM,GO:0009648,33,4,0.12121212121212122,0.330807599254969,0.8504858987710702,0.7805035372040038,"c(""Fbxl12"", ""Fbxl6"", ""Fbxl8"", ""Bhlhe40"")"
int,1553,C5,GO:BP,15653,1379,GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSPORT,GO:0010765,33,4,0.12121212121212122,0.330807599254969,0.8504858987710702,0.7805035372040038,"c(""Mllt6"", ""Atp1b1"", ""Actn4"", ""Akt1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION,GO:0045652,33,4,0.12121212121212122,0.330807599254969,0.8504858987710702,0.7805035372040038,"c(""Mturn"", ""Rbm15"", ""Prmt1"", ""Eif6"")"
int,1553,C5,GO:BP,15653,1379,GOBP_RELAXATION_OF_MUSCLE,GO:0090075,33,4,0.12121212121212122,0.330807599254969,0.8504858987710702,0.7805035372040038,"c(""Pde4b"", ""Grk2"", ""P2rx4"", ""Atp1b1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE,GO:0072384,85,9,0.10588235294117647,0.33278185652249587,0.854219166809231,0.7839296127136927,"c(""Kif5b"", ""Ubb"", ""Syne2"", ""Ap3m2"", ""Rasgrp1"", ""Ap3b1"", ""Nde1"", ""Hif1a"", ""Copg2"")"
int,1553,C5,GO:BP,15653,1379,GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT,GO:1902475,64,7,0.109375,0.3328299423860622,0.854219166809231,0.7839296127136927,"c(""Slc43a2"", ""Itgb1"", ""Slc7a5"", ""Slc7a1"", ""Slc1a2"", ""Slc7a6"", ""Slc25a15"")"
int,1553,C5,GO:BP,15653,1379,GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS,GO:0050766,64,7,0.109375,0.3328299423860622,0.854219166809231,0.7839296127136927,"c(""Myo18a"", ""Rab27a"", ""Colec11"", ""Ifng"", ""Il2rb"", ""Ptprj"", ""Lyar"")"
int,1553,C5,GO:BP,15653,1379,GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS,GO:0006643,203,20,0.09852216748768473,0.3334026197151787,0.8552005553653043,0.784830247563128,"c(""Cln6"", ""Gba2"", ""Nsmaf"", ""Dpm2"", ""Smpdl3a"", ""Psap"", ""Mgst2"", ""Smpd1"", ""Ugcg"", ""St8sia4"", ""Smpd2"", ""Hexb"", ""B4galt5"", ""Kit"", ""Tex2"", ""St6galnac4"", ""St3gal4"", ""Ormdl2"", ""St6galnac6"", ""Smpd4"")"
int,1553,C5,GO:BP,15653,1379,GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS,GO:0006650,301,29,0.09634551495016612,0.3337638530840401,0.8556387654076875,0.7852323994255076,"c(""Mtmr2"", ""Agpat3"", ""Mtmr12"", ""Abhd8"", ""Abhd16a"", ""Ttc7"", ""Slc44a2"", ""Dgkz"", ""Dpm2"", ""Osbpl5"", ""Cds2"", ""Dgka"", ""Lpin1"", ""Lpcat2"", ""Agpat4"", ""Inpp4b"", ""Slc44a1"", ""Inpp4a"", ""Socs2"", ""Cish"", ""Bpnt2"", ""Fabp5"", ""Phb2"", ""Ldlr"", ""Plscr1"", ""Scarb1"", ""Pcyt1a"", ""Ipmk"", ""Smpd4"")"
int,1553,C5,GO:BP,15653,1379,GOBP_GLIAL_CELL_DIFFERENTIATION,GO:0010001,214,21,0.09813084112149532,0.33468293815508166,0.8575057719891317,0.786945779086365,"c(""Nrros"", ""Nab1"", ""Notch1"", ""Mdk"", ""Ncstn"", ""Sox13"", ""Lef1"", ""B4galt5"", ""Lif"", ""Dag1"", ""Ifng"", ""Cdk6"", ""Akt2"", ""Ptpn11"", ""Tnfrsf21"", ""Ldlr"", ""Phgdh"", ""Eif2b5"", ""Eif2b4"", ""Prmt5"", ""Akt1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,GO:0051147,128,13,0.1015625,0.3376242757267507,0.8645490000661068,0.7934094540695212,"c(""Bcl2"", ""Srf"", ""Piezo1"", ""Notch1"", ""Smad1"", ""Mdm2"", ""Hdac5"", ""Kit"", ""Sod2"", ""Cth"", ""Ezh2"", ""Morf4l2"", ""Ptbp1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,GO:0002042,54,6,0.1111111111111111,0.33930656765722594,0.8668810204954938,0.7955495838430994,"c(""Srf"", ""Notch1"", ""Hdac7"", ""Hdac5"", ""Itgb1"", ""Akt1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_INOSITOL_PHOSPHATE_METABOLIC_PROCESS,GO:0043647,54,6,0.1111111111111111,0.33930656765722594,0.8668810204954938,0.7955495838430994,"c(""Mtmr2"", ""Ptk2b"", ""Inpp4b"", ""Inpp4a"", ""Bpnt2"", ""Ipmk"")"
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT,GO:0060632,54,6,0.1111111111111111,0.33930656765722594,0.8668810204954938,0.7955495838430994,"c(""Kif9"", ""Drc1"", ""Ccdc39"", ""Cfap298"", ""Pgam1"", ""Ccsap"")"
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY,GO:0051438,54,6,0.1111111111111111,0.33930656765722594,0.8668810204954938,0.7955495838430994,"c(""Axin1"", ""Cdc20"", ""Ube2c"", ""Plk1"", ""Fem1b"", ""Pin1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_NEURON_DEATH,GO:0070997,346,33,0.0953757225433526,0.34151597276974616,0.8702202313627152,0.7986140272361085,"c(""Ubb"", ""Bcl2"", ""Mdk"", ""Sult1a1"", ""Ptk2b"", ""Srpk2"", ""Casp8"", ""Retreg1"", ""Ncstn"", ""Siah1a"", ""Gata3"", ""Atf2"", ""Sod2"", ""Ifng"", ""Akt2"", ""Tigar"", ""Hif1a"", ""Nr4a3"", ""Hdgf"", ""Tnfrsf21"", ""Bcl2l1"", ""Hyou1"", ""Ccl3"", ""Cd200"", ""Psmc1"", ""Kif14"", ""Prkci"", ""Kdm2b"", ""Unc5b"", ""Sigmar1"", ""Eif2s1"", ""Eif4g1"", ""Akt1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_AUTOPHAGOSOME_ORGANIZATION,GO:1905037,107,11,0.102803738317757,0.34190070537867223,0.8702202313627152,0.7986140272361085,"c(""Sting1"", ""Lrba"", ""Rnf5"", ""Ulk1"", ""Snx30"", ""Map1lc3b"", ""Wdr45"", ""Gabarap"", ""Atp2a2"", ""Ubxn2a"", ""Emc6"")"
int,1553,C5,GO:BP,15653,1379,GOBP_CELLULAR_AMINO_ACID_CATABOLIC_PROCESS,GO:0009063,107,11,0.102803738317757,0.34190070537867223,0.8702202313627152,0.7986140272361085,"c(""Slc25a44"", ""Fah"", ""Haao"", ""Aldh4a1"", ""Aldh6a1"", ""Carns1"", ""Acad8"", ""Shmt2"", ""Shmt1"", ""Got2"", ""Got1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_STEM_CELL_DIFFERENTIATION,GO:0048863,215,21,0.09767441860465116,0.34264594082703753,0.8702202313627152,0.7986140272361085,"c(""Msi2"", ""Osm"", ""Srf"", ""Sema4a"", ""Notch1"", ""Ufl1"", ""Lmbr1l"", ""Lif"", ""Eomes"", ""Kit"", ""Cdk6"", ""Cdk12"", ""Coro1c"", ""Hif1a"", ""Ythdf2"", ""Sema7a"", ""Smyd5"", ""Hnrnpu"", ""Nolc1"", ""Hspa9"", ""Kbtbd8"")"
int,1553,C5,GO:BP,15653,1379,GOBP_MITOTIC_DNA_INTEGRITY_CHECKPOINT_SIGNALING,GO:0044774,86,9,0.10465116279069768,0.34549106874176316,0.8702202313627152,0.7986140272361085,"c(""Taok3"", ""Mdm2"", ""Atf2"", ""Sde2"", ""Ppp1r10"", ""Orc1"", ""Plk1"", ""Rpa2"", ""Pidd1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS,GO:1904035,86,9,0.10465116279069768,0.34549106874176316,0.8702202313627152,0.7986140272361085,"c(""Icam1"", ""Mdk"", ""Cast"", ""Gata3"", ""Tcf7l2"", ""Igf1r"", ""Prkci"", ""Serpine1"", ""Eif2s1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_SODIUM_ION_TRANSPORT,GO:0002028,86,9,0.10465116279069768,0.34549106874176316,0.8702202313627152,0.7986140272361085,"c(""Nedd4"", ""Mllt6"", ""Fxyd5"", ""Adrb2"", ""P2rx4"", ""Atp1b1"", ""Stk39"", ""Actn4"", ""Akt1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION,GO:0032735,44,5,0.11363636363636363,0.34567328539744074,0.8702202313627152,0.7986140272361085,"c(""Mdk"", ""Ifng"", ""Hmgb1"", ""Hspd1"", ""Irf8"")"
int,1553,C5,GO:BP,15653,1379,GOBP_RESPONSE_TO_ZINC_ION,GO:0010043,44,5,0.11363636363636363,0.34567328539744074,0.8702202313627152,0.7986140272361085,"c(""Ass1"", ""Haao"", ""P2rx4"", ""Sod2"", ""Slc30a4"")"
int,1553,C5,GO:BP,15653,1379,GOBP_SPERM_EGG_RECOGNITION,GO:0035036,44,5,0.11363636363636363,0.34567328539744074,0.8702202313627152,0.7986140272361085,"c(""Zpbp"", ""Ovgp1"", ""Hspa1l"", ""Cct7"", ""Tcp1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_POSITIVE_REGULATION_OF_BINDING,GO:0051099,172,17,0.09883720930232558,0.34615992766916953,0.8702202313627152,0.7986140272361085,"c(""Sting1"", ""Mndal"", ""Ripor2"", ""Add1"", ""B2m"", ""Gata3"", ""Tcf7l2"", ""Ifng"", ""Hmgb1"", ""Fkbp1a"", ""Irf4"", ""Myc"", ""Nmd3"", ""Ran"", ""Pin1"", ""Eif2s1"", ""Eif4g1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT,GO:0010720,292,28,0.0958904109589041,0.34692283220549486,0.8702202313627152,0.7986140272361085,"c(""Bcl2"", ""Tgm2"", ""Srf"", ""Notch1"", ""Mdk"", ""Ufl1"", ""Disc1"", ""Add1"", ""Prex1"", ""Parp6"", ""Lif"", ""Kit"", ""F11r"", ""Dag1"", ""Ifng"", ""Lta"", ""Hif1a"", ""P4hb"", ""C1qbp"", ""Myc"", ""Sema7a"", ""Prkci"", ""Fbxw8"", ""Caprin1"", ""Prmt5"", ""Stau2"", ""Map6"", ""Plxna1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_PHOSPHATIDYLINOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS,GO:0046854,65,7,0.1076923076923077,0.3475352438155132,0.8702202313627152,0.7986140272361085,"c(""Ttc7"", ""Inpp4b"", ""Inpp4a"", ""Socs2"", ""Cish"", ""Bpnt2"", ""Ipmk"")"
